response,run_id
3.365783929824829,1.0
3.3433308601379395,1.0
3.3440868854522705,1.0
3.348360061645508,1.0
3.344818115234375,1.0
3.349259853363037,1.0
3.3445470333099365,1.0
3.3444230556488037,1.0
3.3495240211486816,1.0
3.3478758335113525,1.0
3.3473329544067383,2.0
3.345414876937866,2.0
3.3529129028320312,2.0
3.3443868160247803,2.0
3.345280885696411,2.0
3.3445310592651367,2.0
3.343877077102661,2.0
3.343698024749756,2.0
3.345668077468872,2.0
3.3475780487060547,2.0
3.345240831375122,3.0
3.345961809158325,3.0
3.34696102142334,3.0
3.3450260162353516,3.0
3.344837188720703,3.0
3.3450069427490234,3.0
3.3481709957122803,3.0
3.343954086303711,3.0
3.347553014755249,3.0
3.3609800338745117,3.0
13.943118810653687,4.0
13.924657821655273,4.0
13.935651063919067,4.0
13.925523042678833,4.0
13.929380893707275,4.0
13.93008017539978,4.0
13.93533205986023,4.0
13.933454990386963,4.0
13.933702945709229,4.0
13.937275886535645,4.0
13.93167495727539,5.0
13.933300971984863,5.0
13.964056015014648,5.0
13.941427946090698,5.0
13.937680959701538,5.0
13.954710960388184,5.0
13.936373949050903,5.0
13.945545196533203,5.0
13.944035053253174,5.0
13.960093021392822,5.0
3.353886127471924,6.0
3.3546409606933594,6.0
3.354475975036621,6.0
3.354755163192749,6.0
3.3650050163269043,6.0
3.3486948013305664,6.0
3.3536770343780518,6.0
3.3466031551361084,6.0
3.3513050079345703,6.0
3.3471519947052,6.0
3.3526690006256104,7.0
3.349472999572754,7.0
3.353672981262207,7.0
3.379863977432251,7.0
3.349724054336548,7.0
3.3484179973602295,7.0
3.3463969230651855,7.0
3.3486289978027344,7.0
3.3510448932647705,7.0
3.351152181625366,7.0
3.360814094543457,8.0
3.358381986618042,8.0
3.343163013458252,8.0
3.34826397895813,8.0
3.3458778858184814,8.0
3.3496148586273193,8.0
3.348515033721924,8.0
3.3492019176483154,8.0
3.351785898208618,8.0
3.348371982574463,8.0
3.3543689250946045,9.0
3.3496789932250977,9.0
3.3493430614471436,9.0
3.3518199920654297,9.0
3.3456618785858154,9.0
3.3484930992126465,9.0
3.3526129722595215,9.0
3.3472158908843994,9.0
3.34945011138916,9.0
3.3516669273376465,9.0
3.3460209369659424,10.0
3.3434150218963623,10.0
3.3443210124969482,10.0
3.357564926147461,10.0
3.3450798988342285,10.0
3.3503079414367676,10.0
3.3446500301361084,10.0
3.357919931411743,10.0
3.3437130451202393,10.0
3.3451249599456787,10.0
3.3503921031951904,11.0
3.3508150577545166,11.0
3.362044095993042,11.0
3.359951972961426,11.0
3.3514621257781982,11.0
3.3561670780181885,11.0
3.3571600914001465,11.0
3.370189905166626,11.0
3.349720001220703,11.0
3.3512771129608154,11.0
3.3511910438537598,12.0
3.3683831691741943,12.0
3.3498358726501465,12.0
3.352766990661621,12.0
3.3536438941955566,12.0
3.3594861030578613,12.0
3.3553428649902344,12.0
3.371748924255371,12.0
3.3501739501953125,12.0
3.350703001022339,12.0
3.384338855743408,13.0
3.3541018962860107,13.0
3.3511459827423096,13.0
3.359261989593506,13.0
3.3494138717651367,13.0
3.3516461849212646,13.0
3.351071834564209,13.0
3.351301908493042,13.0
3.357152223587036,13.0
3.359375,13.0
3.5600829124450684,14.0
3.567301034927368,14.0
3.570378065109253,14.0
3.572305917739868,14.0
3.562654972076416,14.0
3.5674338340759277,14.0
3.5665299892425537,14.0
3.559915065765381,14.0
3.570600986480713,14.0
3.574577808380127,14.0
3.351794958114624,15.0
3.3550679683685303,15.0
3.355872869491577,15.0
3.3529090881347656,15.0
3.364974021911621,15.0
3.356916904449463,15.0
3.3536179065704346,15.0
3.359889030456543,15.0
3.352186918258667,15.0
3.354962110519409,15.0
3.365868091583252,16.0
3.3631749153137207,16.0
3.3524651527404785,16.0
3.353480100631714,16.0
3.359355926513672,16.0
3.351776123046875,16.0
3.3571701049804688,16.0
3.349729061126709,16.0
3.349735975265503,16.0
3.3517439365386963,16.0
3.5665669441223145,17.0
3.5676400661468506,17.0
3.5578010082244873,17.0
3.5647170543670654,17.0
3.5589439868927,17.0
3.5637691020965576,17.0
3.5787768363952637,17.0
3.5591461658477783,17.0
3.571457862854004,17.0
3.561763048171997,17.0
3.374351978302002,18.0
3.361630916595459,18.0
3.3510830402374268,18.0
3.3723151683807373,18.0
3.3612961769104004,18.0
3.3638479709625244,18.0
3.3503670692443848,18.0
3.382370948791504,18.0
3.3674681186676025,18.0
3.3537099361419678,18.0
3.355194091796875,19.0
3.349229097366333,19.0
3.369302988052368,19.0
3.3696370124816895,19.0
3.351693868637085,19.0
3.35455584526062,19.0
3.352703094482422,19.0
3.362736940383911,19.0
3.3615729808807373,19.0
3.3684589862823486,19.0
3.3659331798553467,20.0
3.3675551414489746,20.0
3.3551559448242188,20.0
3.3522238731384277,20.0
3.3597700595855713,20.0
3.3554301261901855,20.0
3.3557441234588623,20.0
3.353856086730957,20.0
3.3550009727478027,20.0
3.372339963912964,20.0
3.574313163757324,21.0
3.5772359371185303,21.0
3.576655149459839,21.0
3.56929087638855,21.0
3.577455997467041,21.0
3.5659878253936768,21.0
3.5628011226654053,21.0
3.56597900390625,21.0
3.563585042953491,21.0
3.5682268142700195,21.0
