response,run_id
3.0650651454925537,1.0
3.025475025177002,1.0
3.0100290775299072,1.0
3.0136070251464844,1.0
3.008297920227051,1.0
3.0057120323181152,1.0
3.0120129585266113,1.0
3.0001730918884277,1.0
2.9848639965057373,1.0
3.0042030811309814,1.0
1.3288609981536865,2.0
1.326591968536377,2.0
1.3414621353149414,2.0
1.3015789985656738,2.0
1.2985358238220215,2.0
1.3072099685668945,2.0
1.3273899555206299,2.0
1.3159008026123047,2.0
1.3242599964141846,2.0
1.3392128944396973,2.0
1.3332881927490234,3.0
1.3030171394348145,3.0
1.3432691097259521,3.0
1.331449031829834,3.0
1.3117210865020752,3.0
1.3195579051971436,3.0
1.328732967376709,3.0
1.3336338996887207,3.0
1.3451719284057617,3.0
1.3161580562591553,3.0
1.312514066696167,4.0
1.3147368431091309,4.0
1.3151500225067139,4.0
1.3430049419403076,4.0
1.2978310585021973,4.0
1.3330228328704834,4.0
1.328014850616455,4.0
1.323634147644043,4.0
1.3516969680786133,4.0
1.3318660259246826,4.0
3.0436599254608154,5.0
3.012314796447754,5.0
3.0375990867614746,5.0
3.039752960205078,5.0
3.02646803855896,5.0
3.040755033493042,5.0
3.0065410137176514,5.0
3.042046070098877,5.0
3.046133041381836,5.0
3.0553479194641113,5.0
3.0408339500427246,6.0
3.0406200885772705,6.0
3.0205929279327393,6.0
3.048166036605835,6.0
2.9962449073791504,6.0
3.0172431468963623,6.0
3.062551975250244,6.0
3.058375120162964,6.0
3.0191879272460938,6.0
3.0507259368896484,6.0
3.03705096244812,7.0
3.0316569805145264,7.0
3.0529980659484863,7.0
3.0751700401306152,7.0
3.0574350357055664,7.0
3.0367558002471924,7.0
3.0668649673461914,7.0
3.0669329166412354,7.0
3.058763027191162,7.0
3.0582168102264404,7.0
1.534532070159912,8.0
1.5173721313476562,8.0
1.529737949371338,8.0
1.5468780994415283,8.0
1.5366699695587158,8.0
1.555293083190918,8.0
1.5359241962432861,8.0
1.5125179290771484,8.0
1.5268900394439697,8.0
1.5376551151275635,8.0
3.04790997505188,9.0
3.048053026199341,9.0
3.089492082595825,9.0
3.044023036956787,9.0
3.078089952468872,9.0
3.05253005027771,9.0
3.0365068912506104,9.0
3.0596389770507812,9.0
3.0353050231933594,9.0
3.0698390007019043,9.0
1.2696349620819092,10.0
1.2703349590301514,10.0
1.2692070007324219,10.0
1.269618034362793,10.0
1.2601380348205566,10.0
1.268799066543579,10.0
1.2926239967346191,10.0
1.2651419639587402,10.0
1.2770328521728516,10.0
1.2795979976654053,10.0
1.279667854309082,11.0
1.262995958328247,11.0
1.2655870914459229,11.0
1.2527780532836914,11.0
1.2776830196380615,11.0
1.285675048828125,11.0
1.2651338577270508,11.0
1.2360219955444336,11.0
1.2745659351348877,11.0
1.2512991428375244,11.0
1.2564189434051514,12.0
1.2674858570098877,12.0
1.2613720893859863,12.0
1.2322189807891846,12.0
1.2803630828857422,12.0
1.2530670166015625,12.0
1.267949104309082,12.0
1.2473859786987305,12.0
1.266761064529419,12.0
1.2654788494110107,12.0
1.5146360397338867,13.0
1.526987075805664,13.0
1.5464849472045898,13.0
1.5216960906982422,13.0
1.5300490856170654,13.0
1.5387499332427979,13.0
1.5548381805419922,13.0
1.5510268211364746,13.0
1.5364677906036377,13.0
1.5427970886230469,13.0
1.3373239040374756,14.0
1.337907075881958,14.0
1.3189060688018799,14.0
1.3428800106048584,14.0
1.3236608505249023,14.0
1.3030900955200195,14.0
1.3736929893493652,14.0
1.300436019897461,14.0
1.3392329216003418,14.0
1.3067481517791748,14.0
1.270887851715088,15.0
1.26027512550354,15.0
1.257964849472046,15.0
1.2536611557006836,15.0
1.2885181903839111,15.0
1.2810769081115723,15.0
1.2910840511322021,15.0
1.2632858753204346,15.0
1.2764501571655273,15.0
1.2671301364898682,15.0
1.5338420867919922,16.0
1.535485029220581,16.0
1.5329020023345947,16.0
1.5323100090026855,16.0
1.52317214012146,16.0
1.5303640365600586,16.0
1.5201921463012695,16.0
1.5476419925689697,16.0
1.5298750400543213,16.0
1.5350618362426758,16.0
1.3143348693847656,17.0
1.3258769512176514,17.0
1.317214012145996,17.0
1.3467519283294678,17.0
1.341555118560791,17.0
1.3176960945129395,17.0
1.3207159042358398,17.0
1.3177249431610107,17.0
1.3448798656463623,17.0
1.333219051361084,17.0
1.2490291595458984,18.0
1.2775940895080566,18.0
1.261225938796997,18.0
1.2749950885772705,18.0
1.296571969985962,18.0
1.26701021194458,18.0
1.2764689922332764,18.0
1.2724308967590332,18.0
1.2551660537719727,18.0
1.266422986984253,18.0
1.3219990730285645,19.0
1.3477089405059814,19.0
1.3335919380187988,19.0
1.3117620944976807,19.0
1.3196430206298828,19.0
1.3211860656738281,19.0
1.2967920303344727,19.0
1.336122989654541,19.0
1.3245229721069336,19.0
1.331402063369751,19.0
1.2613439559936523,20.0
1.2701821327209473,20.0
1.251065969467163,20.0
1.2720191478729248,20.0
1.271224021911621,20.0
1.2572011947631836,20.0
1.2325849533081055,20.0
1.2304039001464844,20.0
1.2304651737213135,20.0
1.2337827682495117,20.0
1.5518219470977783,21.0
1.5199329853057861,21.0
1.5300469398498535,21.0
1.5279240608215332,21.0
1.5510859489440918,21.0
1.5293810367584229,21.0
1.5045859813690186,21.0
1.5117039680480957,21.0
1.5389750003814697,21.0
1.5254790782928467,21.0
